tourism=motel	2
operator=Deutsche Post	2
drive_through=yes	2
addr:housenumber=*	2
craft=stonemason	2
amenity=swingerclub	2
summit:cross=yes	2
denomination=lutheran	2
vending=parking_tickets	2
healthcare=blood_donation	2
parking=multi-storey	2
athletics=long_jump	2
athletics:long_jump=yes	2
sport=long_jump	2
amenity=recycling	2
shop=car_parts	2
sport=rugby	2
cuisine=russian	2
leisure=water_park	2
aeroway=runway	2
craft=roofer	2
shop=newsagent	2
religion=hindu	2
man_made=telescope	2
shop=video_games	2
craft=window_construction	2
building=temple	2
craft=hvac	2
tourism=attraction	2
stars=5	2
cuisine=polish	2
sport=golf	2
amenity=dojo	2
shop=nutrition_supplements	2
landuse=landfill	2
tourism=alpine_hut	2
cuisine=seafood	2
shop=deli	2
office=lawyer	2
sport=aikido	2
safety:mask:covid19=yes	2
shop=craft	2
shop=bag	2
bicycle_parking=wall_loops	2
railway=disused	2
location=roof	2
location=rooftop	2
cuisine=arab	2
brand:wikidata=Q177054	2
man_made=beacon	2
man_made=silo	2
aeroway=helipad	2
backrest=yes	2
shop=department_store	2
craft=sawmill	2
toilets:wheelchair=yes	2
cuisine=sandwich	2
craft=distillery	2
waterway=dam	2
amenity=driving_school	2
landuse=farmyard	2
man_made=survey_point	2
historic=wayside_shrine	2
historic=battlefield	2
leisure=track	2
male=yes	2
highway=*	2
man_made=works	2
healthcare:speciality=gynaecology	2
diet:raw=only	2
diet:raw=yes	2
artwork_type=sculpture	2
leisure=horse_riding	2
building=bunker	2
military=bunker	2
office=insurance	2
power=tower	2
building=boathouse	2
amenity=marketplace	2
historic=cannon	2
building=houseboat	2
shop=security	2
historic=mine	2
man_made=mineshaft	2
clothes=underwear	2
diet:vegan=no	2
craft=electronics_repair	2
plant:source=nuclear	2
sport=yoga	3
man_made=pier	3
sport=equestrian	3
amenity=car_sharing	3
bicycle_parking=lockers	3
natural=valley	3
amenity=smoking_area	3
shop=grocery	3
nudism=yes	3
diet:halal=yes	3
shop=party	3
craft=clockmaker	3
emergency=phone	3
shop=kiosk	3
iata=KRK	3
shop=gift	3
amenity=crematorium	3
delivery=yes	3
shop=dairy	3
tower:type=observation	3
amenity=conference_centre	3
amenity=kindergarten	3
craft=dressmaker	3
healthcare:speciality=abortion	3
man_made=water_well	3
leisure=marina	3
waterway=waterfall	3
stars=*	3
covered=yes	3
landuse=farm	3
changing_table=yes	3
shop=pastry	3
country=PL	3
flag:wikidata=Q42436	3
tourism=information	3
amenity=taxi	3
amenity=brothel	3
shop=tea	3
historic=memorial	3
shop=paint	3
shop=weapons	3
amenity=language_school	3
shop=cosmetics	3
amenity=music_school	3
shop=camera	3
highway=construction	3
waterway=weir	3
recycling:glass=yes	3
recycling:glass_bottles=yes	3
denomination=roman_catholic	3
stars=3	3
shop=lighting	3
shop=anime	3
tower:type=communication	3
amenity=vending_machine	3
amenity=bus_station	3
leisure=ice_rink	3
tourism=viewpoint	3
landuse=vineyard	3
craft=car_painter	3
boundary=national_park	3
cuisine=fish	4
outdoor_seating=yes	4
generator:source=wind	4
craft=plumber	4
leisure=sports_hall	4
diet:halal=only	4
shop=kitchen	4
sport=athletics	4
natural=spring	4
harbour=yes	4
sport=9pin	4
craft=beekeeper	4
sport=kitesurfing	4
shop=houseware	4
sport=shooting	4
man_made=adit	4
shop=cheese	4
diplomatic=embassy	4
man_made=chimney	4
place=farm	4
sport=ice_skating	4
amenity=public_bookcase	4
sport=karate	4
denomination=protestant	4
shop=greengrocer	4
amenity=shower	4
shop=hardware	4
disused:shop=*	4
shop=vacant	4
sport=futsal	4
amenity=fountain	4
natural=bay	4
historic=ruins	4
amenity=courthouse	4
amenity=car_wash	4
amenity=prison	4
brand:wikidata=Q38076	5
craft=caterer	5
garden:type=botanical	5
leisure=beach_resort	5
sport=skateboard	5
amenity=bbq	5
cuisine=noodle	5
amenity=animal_shelter	5
man_made=tower	5
internet_access=yes	5
vending=public_transport_tickets	5
sport=10pin	5
craft=blacksmith	5
material=wood	5
amenity=coworking_space	5
office=coworking	5
craft=pottery	5
amenity=embassy	5
fireplace=yes	5
amenity=clinic	5
sport=american_football	5
cuisine=brazilian	5
shop=antiques	5
access=no	5
access=private	5
craft=confectionery	5
amenity=veterinary	5
craft=photographic_laboratory	5
landuse=industrial	5
tourism=gallery	5
natural=desert	5
landuse=military	5
craft=locksmith	5
building=cathedral	5
railway=tram_stop	5
religion=buddhist	5
sport=running	5
sport=handball	6
natural=glacier	6
leisure=amusement_arcade	6
recycling:batteries=yes	6
station=subway	6
amenity=monastery	6
amenity=telephone	6
power=plant	6
bicycle=yes	6
shop=pet	6
sport=climbing	6
shop=chemist	6
cuisine=french	6
shop=dry_cleaning	6
leisure=firepit	6
man_made=flagpole	6
garden:type=community	6
shop=confectionery	6
waterway=river	6
amenity=bureau_de_change	6
service:bicycle:repair=yes	6
shop=coffee	6
amenity=bicycle_repair_station	6
historic:civilization=ancient_roman	6
shop=mobile_phone	6
shop=seafood	6
shop=chocolate	6
second_hand=only	7
second_hand=yes	7
amenity=college	7
amenity=bar	7
place=island	7
sport=karting	7
artwork_type=statue	7
memorial=statue	7
craft=painter	7
sport=boxing	7
man_made=windmill	7
healthcare=optometrist	7
cuisine=asian	7
sport=badminton	7
cuisine=regional	7
leisure=garden	7
natural=cave_entrance	7
amenity=casino	7
shop=laundry	7
shop=stationery	7
building=*	7
cuisine=steak_house	7
shop=car	7
denomination=catholic	7
shop=toys	7
water=lake	7
amenity=doctors	7
landuse=cemetery	7
craft=key_cutter	8
craft=winery	8
historic=wayside_cross	8
natural=volcano	8
tourism=picnic_site	8
shop=motorcycle	8
sport=archery	8
leisure=hackerspace	8
amenity=fire_station	8
shop=shoes	8
man_made=cross	8
shop=travel_agency	8
capital=yes	8
historic=castle	8
shop=computer	8
shop=bed	8
amenity=nightclub	8
leisure=dance	8
man_made=water_tower	8
landuse=forest	9
natural=wood	9
sport=cricket	9
historic=archaeological_site	9
tourism=camp_site	9
man_made=surveillance	9
surveillance:type=camera	9
shop=optician	9
leisure=nature_reserve	9
shop=e-cigarette	9
sport=volleyball	9
amenity=dentist	9
amenity=bench	9
shop=tattoo	9
cuisine=fish_and_chips	10
diet:gluten_free=only	10
diet:gluten_free=yes	10
amenity=bicycle_rental	10
craft=electrician	10
religion=jewish	10
amenity=charging_station	10
shop=doityourself	10
atm=yes	10
leisure=picnic_table	10
leisure=sauna	10
amenity=car_rental	10
sport=swimming	10
shop=alcohol	10
leisure=sports_centre	10
amenity=bank	10
shop=hifi	10
internet_access=wlan	11
shop=tobacco	11
diet:kosher=only	11
diet:kosher=yes	11
leisure=fishing	11
craft=jeweller	11
craft=gardener	11
shop=convenience	11
shop=garden_centre	11
amenity=atm	11
cuisine=donut	11
wheelchair=no	11
shop=car_repair	11
leisure=miniature_golf	11
vending=cigarettes	12
club=sport	12
amenity=photo_booth	12
shop=photo	12
shop=mall	12
sport=baseball	12
shop=shoe_repair	12
cuisine=thai	12
fee=no	12
shop=florist	13
shop=copyshop	12
man_made=lighthouse	12
leisure=fitness_station	13
craft=carpenter	13
leisure=dog_park	13
natural=peak	13
amenity=police	13
cuisine=turkish	13
shop=butcher	13
shop=outdoor	13
sport=table_tennis	14
amenity=pub	14
shop=music	14
cuisine=sushi	14
shop=jewelry	15
sport=chess	14
shop=bicycle	15
amenity=university	15
natural=tree	15
wikipedia=*	15
amenity=townhall	15
leisure=escape_game	15
shop=massage	15
amenity=theatre	15
amenity=drinking_water	16
drinking_water=yes	16
shop=erotic	16
opening_hours=24/7	17
cuisine=chinese	17
shop=wine	17
cuisine=burger	17
craft=tailor	17
shop=tailor	17
amenity=parking	17
amenity=post_box	18
amenity=school	18
natural=beach	18
highway=bus_stop	18
leisure=golf_course	18
shop=electronics	18
amenity=post_office	19
shop=furniture	19
shop=clothes	19
cuisine=indian	19
cuisine=japanese	20
cuisine=greek	19
shop=hairdresser	19
amenity=library	20
religion=muslim	20
cuisine=kebab	20
takeaway=yes	20
amenity=fuel	20
amenity=ice_cream	21
shop=books	21
leisure=fitness_centre	22
cuisine=ice_cream	22
bridge=*	22
cuisine=italian	22
shop=*	22
cuisine=mexican	22
leisure=swimming_pool	23
amenity=bicycle_parking	23
craft=brewery	23
shop=sports	23
craft=photographer	24
craft=shoemaker	24
tourism=zoo	25
amenity=cinema	25
railway=station	26
religion=christian	26
leisure=park	26
aeroway=aerodrome	27
amenity=pharmacy	27
sport=tennis	28
cuisine=pizza	28
shop=bakery	29
leisure=playground	30
leisure=stadium	35
tourism=museum	36
tourism=hotel	38
sport=soccer	40
leisure=pitch	42
sport=basketball	44
amenity=toilets	51
amenity=hospital	61
diet:vegetarian=yes	65
diet:vegan=yes	68
diet:vegetarian=only	71
diet:vegan=only	73
amenity=place_of_worship	76
shop=supermarket	86
amenity=fast_food	92
amenity=cafe	135
amenity=restaurant	281
wheelchair=yes	320
