railway=monorail	30
cuisine=burger	30
abandoned:tourism=theme_park	30
sport=rugby	30
building=hall	31
waterway=river	31
amenity=swingerclub	31
highway=track	31
highway=path	31
amenity=social_club	31
railway=construction	31
railway=light_rail	31
highway=cycleway	31
building=garage	31
landuse=landfill	31
building=farm	31
building=farm_auxiliary	31
railway=abandoned	32
landuse=farmland	32
amenity=animal_boarding	32
railway=subway_entrance	32
natural=scree	32
highway=tertiary	32
building=terrace	32
landuse=residential	32
historic=wayside_shrine	32
highway=steps	32
highway=unclassified	32
landuse=recreation_ground	32
amenity=hunting_stand	33
place=country	33
waterway=boatyard	33
covered=yes	33
building=retail	33
shop=insurance	33
leisure=water_park	33
building=residential	33
shop=deli	33
highway=pedestrian	33
building=school	33
landuse=grass	33
landuse=conservation	33
natural=scrub	33
landuse=commercial	33
leisure=pitch	33
leisure=garden	34
waterway=dock	34
waterway=dam	34
highway=platform	34
leisure=common	34
building=university	34
landuse=industrial	34
leisure=ice_rink	34
building=industrial	34
railway=tram	35
ruins=yes	35
bridge=yes	35
amenity=crematorium	35
waterway=waterfall	35
highway=emergency_access_point	35
building=entrance	35
shop=general	35
place=village	35
craft=distillery	35
shop=farm	35
amenity=retirement_home	35
highway=motorway_link	35
landuse=greenfield	35
denomination=protestant	35
building=*	35
tourism=chalet	35
shop=grocery	35
highway=services	36
landuse=brownfield	36
railway=switch	36
cuisine=african	36
highway=bridleway	36
place=islet	36
building=bunker	36
amenity=vending_machine	36
amenity=bus_station	36
place=county	36
amenity=dormitory	36
shop=cosmetics	37
highway=road	37
railway=platform	37
building=dormitory	37
shop=charity	37
natural=tree	37
place=suburb	37
leisure=hackerspace	37
landuse=allotments	37
shop=carpet	37
landuse=basin	37
place=municipality	37
railway=halt	37
amenity=sauna	37
leisure=track	38
amenity=car_wash	38
leisure=recreation_ground	38
natural=cliff	38
amenity=nursing_home	38
social_facility=nursing_home	38
amenity=brothel	38
place=hamlet	38
shop=beverages	38
amenity=clinic	38
building=hospital	39
building=commercial	39
landuse=railway	39
highway=speed_camera	39
historic=wayside_cross	39
amenity=grave_yard	39
shop=florist	39
landuse=village_green	39
leisure=marina	39
shop=music	39
landuse=construction	39
railway=junction	39
tourism=hostel	39
railway=disused	39
amenity=recycling	40
shop=video	40
sport=skateboard	40
amenity=studio	40
shop=outdoor	40
shop=hifi	40
shop=newsagent	40
railway=tram_stop	40
shop=jewelry	40
railway=subway	40
natural=marsh	40
shop=mall	41
amenity=doctors	41
tourism=guest_house	41
tourism=theme_park	41
building=chapel	41
shop=art	41
building=office	41
waterway=weir	41
parking=underground	41
emergency=fire_hydrant	41
amenity=veterinary	41
shop=funeral_directors	42
amenity=courthouse	42
shop=kiosk	42
shop=motorcycle	42
shop=pet	42
landuse=retail	42
shop=hairdresser	42
amenity=bench	42
shop=electronics	42
shop=beauty	42
tourism=zoo	42
shop=car_parts	43
waterway=ditch	43
natural=cave_entrance	43
shop=gift	43
amenity=college	43
amenity=car_rental	43
shop=furniture	43
shop=estate_agent	43
shop=chemist	43
shop=confectionery	43
shop=photo	43
tourism=information	44
leisure=nature_reserve	44
shop=optician	44
shop=department_store	44
highway=motorway_junction	44
shop=shoes	44
railway=level_crossing	44
amenity=casino	44
shop=bicycle	44
amenity=nightclub	44
cuisine=indian	45
cuisine=asian	45
shop=hardware	45
shop=seafood	45
man_made=water_well	45
shop=gallery	45
shop=computer	45
landuse=military	45
historic=boundary_stone	45
sport=table_tennis	45
denomination=catholic	45
shop=greengrocer	45
historic=ruins	45
amenity=*	45
sport=climbing	45
shop=sports	46
shop=toys	46
shop=dry_cleaning	46
shop=car_repair	46
waterway=lock_gate	46
aeroway=aerodrome	47
shop=shopping_centre	47
natural=water	49
leisure=golf_course	49
man_made=pier	50
amenity=ice_cream	50
cuisine=ice_cream	50
amenity=shelter	51
hiking=yes	52
natural=beach	52
tower:type=communication	53
amenity=health_centre	53
amenity=cafe	54
building=apartments	54
shop=copyshop	55
sport=swimming	55
place=locality	56
shop=mobile_phone	57
internet_access=yes	57
information=map	57
amenity=animal_shelter	59
artwork_type=mural	60
sport=soccer	60
shop=travel_agency	61
place=farm	63
highway=residential	63
highway=living_street	63
tourism=caravan_site	64
amenity=youth_centre	64
shop=doityourself	65
amenity=marketplace	65
leisure=stadium	65
landuse=vineyard	66
highway=construction	66
advertising=column	67
shop=laundry	67
amenity=prison	68
leisure=park	69
highway=primary	71
highway=primary_link	71
shop=car	72
tourism=artwork	72
man_made=tower	72
highway=trunk	73
highway=trunk_link	73
highway=secondary	73
highway=secondary_link	73
amenity=dentist	75
emergency=phone	75
building=civic	75
building=public	75
place=town	76
leisure=slipway	76
internet_access=wlan	77
cuisine=greek	77
second_hand=only	78
building=house	78
aeroway=helipad	78
amenity=pub	78
amenity=embassy	79
shop=clothes	79
shop=alcohol	79
shop=wine	79
place=city	80
cuisine=italian	80
tourism=attraction	80
leisure=sports_centre	80
shop=convenience	81
amenity=community_centre	83
shop=garden_centre	84
leisure=playground	84
stars=3	84
highway=motorway	85
landuse=forest	85
natural=wood	85
building=cathedral	88
amenity=hospital	89
amenity=fountain	89
shop=stationery	89
historic=tomb	89
shop=*	89
amenity=post_box	93
leisure=miniature_golf	93
landuse=farmyard	94
amenity=driving_school	95
stars=4	95
sport=tennis	95
tourism=camp_site	97
shop=books	97
amenity=police	97
historic=castle	97
amenity=dojo	99
leisure=fitness_centre	102
historic=*	102
amenity=fire_station	104
amenity=townhall	106
amenity=post_office	114
amenity=charging_station	116
amenity=theatre	119
amenity=university	121
amenity=parking	126
amenity=atm	127
landuse=quarry	127
historic=monument	129
amenity=waste_basket	130
tourism=viewpoint	132
amenity=telephone	133
religion=muslim	135
amenity=toilets	140
amenity=taxi	141
tourism=picnic_site	142
amenity=library	144
amenity=bureau_de_change	144
organic=only	147
organic=yes	147
shop=butcher	152
amenity=pharmacy	155
memorial:type=stolperstein	157
natural=spring	158
amenity=cinema	163
amenity=car_sharing	166
amenity=fast_food	172
atm=yes	182
leisure=swimming_pool	186
tourism=museum	189
amenity=drinking_water	190
amenity=bicycle_rental	197
landuse=cemetery	200
amenity=bicycle_parking	213
amenity=bar	221
historic=memorial	222
natural=peak	230
shop=bakery	233
amenity=kindergarten	249
amenity=arts_centre	255
amenity=school	256
amenity=bank	261
religion=christian	263
wheelchair=yes	268
highway=bus_stop	276
historic=archaeological_site	289
shop=supermarket	294
railway=station	366
amenity=fuel	400
amenity=place_of_worship	531
tourism=hotel	550
amenity=restaurant	629
